z,5000,2
index,height,weight
1,169.93976095626988,59.82761974249988
2,165.60205635188385,80.69632116071702
3,177.10450066622548,55.837491052481944
4,187.8041545204119,66.14506733442461
5,193.38877734049345,67.51557447560955
6,188.00701379402653,60.951036838989715
7,180.42169908642776,77.75092719269163
8,187.62026929088705,65.16798592693765
9,173.2722565558113,52.53596621284618
10,189.79476534802384,65.47939636627649
11,197.76670280040923,67.01200213528152
12,174.17360211209473,65.31763778733128
13,186.3310812767974,70.25113314013669
14,180.52226999481096,74.00805954598735
15,174.45582551935917,61.25535302055025
16,183.02056366296253,76.53104778341523
17,161.31065303629416,74.57921783786585
18,177.4754985094593,71.93267597614205
19,192.1009365532108,76.53220675931753
20,187.727911271678,50.90479365310397
21,187.08659659035294,64.33315788050356
22,194.1075140901324,60.86557321642638
23,189.6985286726278,61.670265809704176
24,195.62975636415842,60.00178779881461
25,199.36018591728643,70.42484544450684
26,178.77725600933798,63.06159589529433
27,186.5149798165877,75.21873425115133
28,182.8101427086174,82.52168444146818
29,182.7165607553707,74.50887526957145
30,196.0838487180356,59.441576571104186
31,173.17530085126054,70.34537017671755
32,180.64535065389452,86.32640562610021
33,167.68821665149662,59.11841868778275
34,181.82518093176643,63.0649853381007
35,176.03574693566495,79.90164855046632
36,177.04984084303902,77.55027170418491
37,177.6329525781756,73.32679369795109
38,187.03714857612155,67.42988609749986
39,162.24637644338253,70.59636477144886
40,193.75413468840497,52.52434267813594
41,185.5362542709027,65.95171023532248
42,174.79096414715318,76.95951764198612
43,183.75510828706058,71.77134005808804
44,193.81097321897428,82.39189782633217
45,176.99644116940493,69.92836374625908
46,182.2403521475094,52.9312001694521
47,183.51049510436115,62.74449959204931
48,176.9351666220566,58.96612936821339
49,198.5672554026245,64.75308901281382
50,180.03901887163576,53.57313557678323
51,189.05889296619998,49.93468767719351
52,184.24750882748256,74.12385690435723
53,182.02861249572595,72.43594787140407
54,191.55331226092676,71.15421219846459
55,181.99863133815478,65.80730835105759
56,185.56422711333568,66.82641111434216
57,184.39476659222925,72.39995616238335
58,169.70102601431188,63.21188007280277
59,174.86374406457955,67.69521668169634
60,191.67701263075583,51.19285803565073
61,211.18273159114952,71.07983424494557
62,198.65887550540535,67.21459735425624
63,185.08240648384498,55.62195776188685
64,165.82406494509394,75.69758162506284
65,190.11705810614077,68.05018470928657
66,170.84060052774663,53.78932064699315
67,180.51590959223452,63.823005439238436
68,170.90160831213367,77.2781611922118
69,191.2086555068338,58.31873777013219
70,190.2940038756957,66.34301467503185
71,196.54386721748617,66.62780530515266
72,172.12033612349188,87.97238534843066
73,169.9846846637442,66.65023969327989
74,190.52466576726812,49.78183916824364
75,193.64547303241378,53.11778960145921
76,176.5095778115108,67.59752848370154
